"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","PENSIONEXP","PUB","PC_GDP","A","2006",8.078,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2007",8.234,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2008",8.712,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2009",9.502,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2010",9.502,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2011",9.6,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2012",9.673,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2013",9.624,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2014",9.363,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2015",9.265,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2016",9.231,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2017",9.228,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2018",9.265,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2019",9.35,
"JPN","PENSIONEXP","PUB","PC_GDP","A","2020",9.666,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2002",0.84777220900697,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2003",0.86162288930156,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2004",0.52122624635551,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2005",0.65453620465315,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2006",0.76455031563561,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2007",0.82739903641475,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2008",0.68162334065554,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2009",0.96464074915528,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2010",1.2759688379674,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2011",1.2275645003964,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2012",1.6126055248226,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2013",2.2161378409963,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2014",2.750426078886,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2015",3.0477395609152,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2016",3.1427998106136,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2017",3.1423883784964,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2018",3.504869185561,
"KOR","PENSIONEXP","PRIV","PC_GDP","A","2020",3.8766282655547,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1990",0.736,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1991",0.793,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1992",0.915,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1993",1.005,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1994",1.048,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1995",1.138,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1996",1.108,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1997",1.167,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1998",1.823,
"KOR","PENSIONEXP","PUB","PC_GDP","A","1999",2.348,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2000",1.312,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2001",1.093,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2002",1.078,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2003",1.216,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2004",1.278,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2005",1.408,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2006",1.478,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2007",1.539,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2008",1.826,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2009",1.928,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2010",1.967,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2011",2.019,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2012",2.213,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2013",2.257,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2014",2.52,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2015",2.75,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2016",2.771,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2017",2.846,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2018",2.997,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2019",3.283,
"KOR","PENSIONEXP","PUB","PC_GDP","A","2020",3.611,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2004",0.02443594582755,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2005",0.0717957153665,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2006",0.05751499366504,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2007",0.07437901489801,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2008",0.0485987139149,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2009",0.08137064396844,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2010",0.11348211296324,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2011",0.1233176035082,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2012",0.13676521144598,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2013",0.14099058141625,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2014",0.16817025742312,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2015",0.16183365482391,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2016",0.18976717852712,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2017",0.18335201381218,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2018",0.2199887093222,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2019",0.17916650607806,
"LUX","PENSIONEXP","PRIV","PC_GDP","A","2020",0.18125102651361,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1980",8.986,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1981",9.46,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1982",9.118,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1983",8.996,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1984",8.498,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1985",8.45,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1986",8.175,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1987",8.37,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1988",8.027,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1989",7.853,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1990",8.084,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1991",8.516,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1992",8.567,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1993",8.514,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1994",8.511,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1995",8.735,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1996",8.592,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1997",8.441,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1998",8.243,
"LUX","PENSIONEXP","PUB","PC_GDP","A","1999",7.666,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2000",7.149,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2001",7.168,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2002",7.523,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2003",7.889,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2004",7.715,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2005",7.755,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2006",7.254,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2007",6.958,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2008",6.974,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2009",7.768,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2010",7.459,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2011",7.252,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2012",7.861,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2013",7.895,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2014",7.993,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2015",8.037,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2016",8.034,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2017",8.315,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2018",8.46,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2019",8.655,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2001",0.01361774825363,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2002",0.01774954386294,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2003",0.07382988047951,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2004",0.05293696750774,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2005",0.05968725891195,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2006",0.19589944591854,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2007",0.23203663055538,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2008",0.24423494154017,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2009",0.335690728451,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2010",0.33230014997912,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2011",0.32122258727158,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2012",0.32862118447598,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2013",0.43654785464699,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2014",0.4879905082461,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2015",0.49158163661625,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2016",0.44031364072182,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2017",0.36152595405727,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2018",0.45423281202761,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2019",0.55488236439335,
"MEX","PENSIONEXP","PRIV","PC_GDP","A","2020",0.48021056402379,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1985",0.167,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1986",0.183,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1987",0.29,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1988",0.317,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1989",0.472,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1990",0.44,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1991",0.481,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1992",0.569,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1993",0.533,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1994",0.582,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1995",0.599,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1996",0.58,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1997",0.607,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1998",0.719,
"MEX","PENSIONEXP","PUB","PC_GDP","A","1999",0.746,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2000",0.769,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2001",0.844,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2002",0.933,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2003",0.987,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2004",0.96,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2005",1.04,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2006",1.067,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2007",1.185,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2008",1.31,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2009",1.544,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2010",1.638,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2011",1.698,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2012",1.801,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2013",1.993,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2014",2.204,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2015",2.228,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2016",2.305,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2017",2.655,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2018",2.584,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2019",3.072,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1992",3.1667978042392,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1993",3.2989037349416,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1994",3.3352294445009,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1995",3.2680191081729,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1996",2.9219217912416,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1997",2.8446949211256,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1998",2.8968887832323,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","1999",2.8967752975108,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2000",2.9796066907866,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2001",2.771977106381,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2002",2.8674793519537,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2003",2.9835611630038,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2004",3.1363006011873,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2005",3.2446091093753,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2006",3.2570398736797,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2007",3.2604938869777,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2008",3.2656157775518,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2009",3.5690622589391,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2010",3.6971965950496,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2011",3.8574079854357,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2012",3.9718760241728,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2013",4.0132452537084,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2014",4.0739472273512,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2015",4.0486487113193,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2016",4.0747553777369,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2017",4.0445928041336,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2018",3.9885682834466,
"NLD","PENSIONEXP","PRIV","PC_GDP","A","2019",3.9493023227211,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1980",5.914,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1981",5.843,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1982",5.996,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1983",5.905,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1984",5.648,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1985",5.734,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1986",5.656,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1987",5.713,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1988",5.663,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1989",5.567,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1990",6.225,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1991",6.117,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1992",6.068,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1993",5.986,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1994",5.486,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1995",5.347,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1996",5.31,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1997",5.134,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1998",4.939,
"NLD","PENSIONEXP","PUB","PC_GDP","A","1999",4.835,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2000",4.632,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2001",4.595,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2002",4.642,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2003",4.735,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2004",4.661,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2005",4.631,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2006",4.505,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2007",4.438,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2008",4.432,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2009",4.881,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2010",4.937,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2011",5.036,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2012",5.21,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2013",5.335,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2014",5.402,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2015",5.321,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2016",5.339,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2017",5.186,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2018",5.039,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2019",4.962,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2001",2.2701229993825,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2002",2.0604916402511,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2003",1.8563640129603,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2004",1.4220495218059,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2005",1.3181503503516,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2006",1.534939670304,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2007",1.3361491593219,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2008",1.3917310391377,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2009",1.911101021087,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2010",1.3487385875886,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2011",1.3123195782496,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2012",1.4105151977467,
"NZL","PENSIONEXP","PRIV","PC_GDP","A","2013",1.6548561076652,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1980",6.87,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1981",6.86,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1982",7.557,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1983",7.056,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1984",6.812,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1985",7.154,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1986",6.573,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1987",6.394,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1988",6.383,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1989",6.687,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1990",7.1,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1991",7.455,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1992",6.786,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1993",6.205,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1994",5.739,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1995",5.468,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1996",5.27,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1997",5.125,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1998",4.993,
"NZL","PENSIONEXP","PUB","PC_GDP","A","1999",4.718,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2000",4.643,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2001",4.471,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2002",4.429,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2003",4.304,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2004",4.154,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2005",4.156,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2006",4.181,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2007",4.153,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2008",4.319,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2009",4.502,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2010",4.578,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2011",4.721,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2012",4.917,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2013",4.814,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2014",4.937,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2015",4.982,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2016",4.97,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2017",4.861,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2018",4.913,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2019",4.938,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2020",5.193,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2021",5.139,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2005",0.9053209895341,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2006",0.88006363710606,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2007",0.86292324011892,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2008",0.90085114054367,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2009",1.0847521557714,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2010",0.99774646061187,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2011",0.96499642100446,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2012",0.98485330727892,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2013",1.0240253071739,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2014",1.0726203461905,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2015",1.1725165596972,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2016",1.6045453606477,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2018",1.2188388812291,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2019",1.2921965549555,
"NOR","PENSIONEXP","PRIV","PC_GDP","A","2020",1.4394373434502,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1980",4.474,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1985",4.63,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1988",5.412,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1989",5.458,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1990",5.539,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1991",5.548,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1992",5.614,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1993",5.58,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1994",5.546,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1995",5.4,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1996",5.178,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1997",5.063,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1998",5.447,
"NOR","PENSIONEXP","PUB","PC_GDP","A","1999",5.334,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2000",4.704,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2001",4.772,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2002",5.12,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2003",5.25,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2004",5.051,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2005",4.761,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2006",4.511,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2007",4.567,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2008",4.635,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2009",5.319,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2010",5.348,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2011",5.524,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2012",5.682,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2013",5.924,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2014",6.251,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2015",6.66,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2016",7.043,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2017",6.941,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2018",6.755,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2019",7.092,
"POL","PENSIONEXP","PRIV","PC_GDP","A","1999",0,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2000",0,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2001",0,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2002",0,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2003",0,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2004",0,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2005",0.00174544900205,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2006",0.0029092237445,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2007",0.00502199453814,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2008",0.00508666195333,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2009",0.00821818360015,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2010",0.007651492221,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2011",0.01033676563503,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2012",0.01270152331097,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2013",0.02025462420661,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2014",0.02598707276987,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2015",0.02866642830374,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2016",0.04164269122833,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2017",0.03070737020909,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2018",0.03343665377518,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2019",0.03994577460918,
"POL","PENSIONEXP","PRIV","PC_GDP","A","2020",0.00032829014153,
"POL","PENSIONEXP","PUB","PC_GDP","A","1990",5.027,
"POL","PENSIONEXP","PUB","PC_GDP","A","1991",7.726,
"POL","PENSIONEXP","PUB","PC_GDP","A","1992",9.225,
"POL","PENSIONEXP","PUB","PC_GDP","A","1993",9.477,
"POL","PENSIONEXP","PUB","PC_GDP","A","1994",9.398,
"POL","PENSIONEXP","PUB","PC_GDP","A","1995",9.211,
"POL","PENSIONEXP","PUB","PC_GDP","A","1996",9.207,
"POL","PENSIONEXP","PUB","PC_GDP","A","1997",9.536,
"POL","PENSIONEXP","PUB","PC_GDP","A","1998",9.139,
"POL","PENSIONEXP","PUB","PC_GDP","A","1999",9.281,
"POL","PENSIONEXP","PUB","PC_GDP","A","2000",10.45,
